ACSSF,NY,795,00,0000142,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00905,,79500US3600905,"Monroe County (North & West) PUMA, New York",,,
ACSSF,NY,795,00,0000143,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00906,,79500US3600906,"Monroe County (South) PUMA, New York",,,
ACSSF,NY,795,00,0000144,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01000,,79500US3601000,"Genesee & Orleans Counties PUMA, New York",,,
ACSSF,NY,795,00,0000145,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01101,,79500US3601101,"Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA, New York",,,
ACSSF,NY,795,00,0000146,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01102,,79500US3601102,"Niagara County (North & East) PUMA, New York",,,
ACSSF,NY,795,00,0000147,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01201,,79500US3601201,"Erie County (Northwest) PUMA, New York",,,
ACSSF,NY,795,00,0000148,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01202,,79500US3601202,"Erie County (North Central) PUMA, New York",,,
ACSSF,NY,795,00,0000149,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01203,,79500US3601203,"Erie County (Northeast) PUMA, New York",,,
ACSSF,NY,795,00,0000150,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01204,,79500US3601204,"Erie County (Central) PUMA, New York",,,
ACSSF,NY,795,00,0000151,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01205,,79500US3601205,"Erie County (West Central)--Buffalo City (East) PUMA, New York",,,
ACSSF,NY,795,00,0000152,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01206,,79500US3601206,"Erie County (West Central)--Buffalo City (West) PUMA, New York",,,
